objid,ra,dec,u,g,r,i,z
1237648702982979822,221.1085152,-1.096106263,19.43733,18.98943,18.99728,18.82418,18.86364
1237648702983045787,221.3210703,-1.219794426,21.06323,20.42418,20.34254,20.16809,20.00617
1237648702983111197,221.4012939,-1.176147575,20.32903,20.0022,19.86918,19.52958,19.68337
1237648702983176200,221.4981144,-1.221543445,18.56488,18.35705,18.15782,17.80485,17.73215
1237648702983242055,221.7332057,-1.124273864,21.25487,19.87657,18.71008,18.13812,17.92426
1237648702983242162,221.6666362,-1.156377907,20.99861,20.32904,20.29503,20.18567,20.12493
1237648702983372849,221.9862837,-1.158899623,21.7446,21.76943,22.06825,21.66835,21.43344
1237648702983373734,222.0612959,-1.216624735,22.79775,21.78824,21.74789,21.61031,21.7547
1237648702983438375,222.1319484,-1.210874315,19.52439,19.19616,19.01185,18.9212,18.72563
1237648702983438603,222.1450691,-1.0795994,20.01778,19.57588,19.49297,19.65348,19.42058
1237648702983439228,222.2211494,-1.127202198,22.75956,22.07728,21.91043,21.97028,22.41286
1237648702983569800,222.3873873,-1.159265358,21.39933,20.52036,20.40831,20.41902,19.97524
1237648702983634978,222.5807241,-1.07475234,19.3989,19.21912,19.15376,18.95945,18.94394
1237648702983635149,222.5799581,-1.113181562,19.51263,17.83901,16.79061,16.21269,15.98238
1237648702983635181,222.6082034,-1.10862125,19.79162,18.15232,17.15662,16.65378,16.35831
1237648702983831653,223.0285192,-1.24411333,19.38609,19.33564,19.11866,19.06638,19.20561
1237648702983831967,223.1189576,-1.149768041,20.26179,19.97048,19.49868,19.42494,19.34952
1237648702983897260,223.2149508,-1.04381381,-9999,-9999,-9999,-9999,-9999
1237648702983897317,223.2587346,-1.090108116,18.26344,18.23153,18.15163,17.88261,17.86786
1237648702983962942,223.3530097,-1.045027369,19.5709,19.54992,19.40623,19.47211,19.41819
1237648702983963193,223.364394,-1.105417278,21.43538,21.02348,20.91229,20.92081,20.71744
1237648702983963394,223.3305659,-1.236433984,24.91428,21.41413,20.88707,20.57796,20.58636
1237648702984094274,223.7169717,-1.24824398,21.87437,21.10387,20.91164,20.75443,20.30048
1237648702984094332,223.5977157,-1.197710112,22.84411,21.60496,21.41688,21.20127,21.37657
1237648702984225308,224.0076357,-1.156245018,21.4778,21.16192,20.21911,20.1434,20.00544
1237648702984290425,224.128884,-1.0726823,19.38589,19.21496,19.03179,18.94823,18.92431
1237648702984356334,224.2185597,-1.168285376,21.6186,20.78087,20.75512,20.86003,20.55113
1237648702984356349,224.2393407,-1.240361705,21.4426,20.56554,20.56865,20.46506,20.105
1237648702984421398,224.3471962,-1.122845873,17.71219,16.42969,15.61508,15.16223,14.85139
1237648702984421406,224.3445992,-1.133592723,18.51966,17.94262,17.8749,17.85349,17.72505
1237648702984421469,224.3894183,-1.235867944,19.19411,18.94906,18.82787,18.57261,18.5451
1237648702984421747,224.4506719,-1.092081465,19.86137,19.02934,18.77803,18.61748,18.27645
1237648702984422397,224.4709865,-1.233012587,23.8062,21.09339,20.3466,20.07078,20.04738
1237648702984552683,224.6363777,-1.212605991,20.34079,19.7754,19.57736,19.61897,19.51384
1237648702984814940,225.2880955,-1.250753911,20.34606,19.77412,19.35979,19.13131,18.97348
1237648702984815188,225.2706316,-1.124420019,20.36933,20.10413,20.0119,19.75813,19.46718
1237648702984880193,225.4289141,-1.184283589,19.20061,18.97085,18.70303,18.72331,18.73994
1237648702984880983,225.492186,-1.182658061,22.65937,21.80925,21.65217,21.74623,21.57221
1237648702985011676,225.7715025,-1.106539405,20.79906,20.04571,19.82364,19.52699,19.27166
1237648702985076874,225.8301034,-1.188673998,19.4694,19.15745,19.09846,18.8974,18.81694
1237648702985142805,226.0958654,-1.08324181,21.12842,20.67803,20.38825,20.32121,20.03523
1237648702985208269,226.2388503,-1.102443218,21.65603,21.09226,20.40127,20.27046,20.34515
1237648702985273403,226.3115442,-1.238421315,19.30993,19.15899,19.18368,19.31475,19.22035
1237648702985339340,226.5052909,-1.2451877,21.66539,21.10483,20.72043,20.82217,20.29961
1237648702985404983,226.6569041,-1.075761041,22.06507,21.46074,21.24086,21.27234,21.267
1237648702985405294,226.6565674,-1.233458303,22.89577,21.37922,20.7218,20.18256,19.7226
1237648702985471049,226.8653798,-1.102966761,23.55553,21.90511,21.65844,21.75166,21.61567
1237648702985536028,226.9851993,-1.234594508,20.67803,20.12093,19.95438,20.00559,19.81326
1237648702985536152,226.8932073,-1.168631452,23.03709,21.91885,21.82342,21.84315,22.36312
1237648702985536209,226.915285,-1.15305634,23.40864,20.93276,20.08282,19.63447,19.37344
1237648702985602048,227.1365795,-1.086946197,25.3579,21.51715,20.97749,20.75327,20.53983
1237648702985667156,227.2634746,-1.242173905,21.09426,20.49743,20.22937,19.88082,19.74418
1237648702985798180,227.4860744,-1.189759427,21.59191,21.02955,20.73988,20.80981,20.59675
1237648702985863238,227.7139065,-1.151750313,18.93549,18.80455,18.80641,18.61123,18.62877
1237648702985929022,227.8183416,-1.090241267,24.06776,19.77157,19.18632,19.00452,18.91525
1237648702985994749,227.9456588,-1.167859814,23.60087,21.14047,20.82324,20.84197,20.66502
1237648702985994840,227.9856467,-1.226194685,21.85379,21.19263,20.88766,20.71738,20.18886
1237648702985994863,228.0030334,-1.089729117,21.3142,20.58023,20.15154,19.87192,19.53592
1237648702985994881,228.0237808,-1.114284686,20.95555,20.30952,20.41331,20.25566,19.77452
1237648702986059861,228.1201454,-1.206403657,18.46366,18.29466,18.02203,17.96826,18.02517
1237648702986125739,228.26827,-1.216034031,21.98322,20.55945,19.56475,19.20847,18.49674
1237648702986125894,228.3071559,-1.236633674,22.49402,21.80718,21.64335,21.64873,20.86271
1237648702986256804,228.5336859,-1.093543671,21.13203,20.42023,20.23221,20.11609,19.59843
1237648702986322418,228.7224891,-1.130903268,21.68292,21.07848,20.88923,20.56699,20.42258
1237648702986322740,228.7711332,-1.050597316,22.87744,21.91625,21.68292,21.6449,21.41266
1237648702986387929,228.9070186,-1.150523408,21.2757,20.52313,20.22106,20.16736,19.91419
1237648702986715202,229.6439597,-1.090357194,18.85496,18.44358,18.44245,18.45629,18.51372
1237648702986715701,229.7100007,-1.140276993,20.58391,20.34526,19.92891,19.85214,19.89722
1237648702986780999,229.8645017,-1.124865522,20.24723,19.86222,19.47804,18.99947,18.92247
1237648702986846933,229.9649848,-1.078934884,22.60965,21.81033,21.69967,21.66136,20.95465
1237648702986912068,230.0531726,-1.068410285,19.59804,19.19079,19.08398,19.04906,18.96406
1237648702987371184,231.0761308,-1.086954874,23.64442,22.02091,20.84613,20.73144,21.3197
1237648702987829753,232.1923528,-1.061607795,22.24875,20.93213,20.64987,20.70382,20.33398
1237648702988354260,233.3403843,-1.153126971,22.38583,21.47001,21.36113,21.23427,21.37966
1237648702991368482,240.2411772,-1.048475685,20.30595,19.7105,19.50699,19.14658,18.7927
1237648702991827312,241.3240053,-1.165402658,19.90049,19.54702,19.16578,18.87893,18.83644
1237648702991827534,241.356437,-1.175456249,20.46763,20.0778,19.52943,19.21756,18.91052
1237648702991828094,241.2550415,-1.205745725,25.52505,26.18698,22.49149,19.76563,19.84641
1237648702991893025,241.4500769,-1.15362926,20.78649,20.0421,18.85293,18.26167,17.95552
1237648702992155006,242.0387732,-1.044685602,20.40026,19.76475,19.2115,18.73682,18.68967
1237648702992286119,242.3418651,-1.111465923,20.01662,19.75107,19.53814,19.2075,19.17126
1237648702992613927,243.1325666,-1.199534138,20.16332,18.32569,17.13477,16.57007,16.2741
1237648702992614033,243.1796822,-1.050327804,23.8324,19.7865,19.1459,18.96076,18.8059
1237648702992810003,243.5012754,-1.168354112,18.61371,18.57384,18.37039,18.17822,17.94488
1237648702993858575,245.8953091,-1.078248553,22.15155,19.99615,19.71779,19.66468,19.61817
1237648702994252251,246.8041857,-1.247813323,19.40287,19.28411,19.07094,19.0055,19.05458
1237648702994383709,247.1293491,-1.10411033,19.73977,18.39717,17.34846,16.86481,16.56129
1237648702994513983,247.3958862,-1.094064462,17.72274,17.5099,17.19789,17.21973,17.16103
1237648702994973907,248.5557479,-1.056720908,20.64477,19.87946,18.84661,18.38022,17.9575
1237648702995300521,249.22921,-1.11955156,18.9724,18.52703,18.5779,18.34326,18.29844
1237648702995431855,249.6116496,-1.057257736,19.09004,18.87974,18.53336,18.43331,18.51984
1237648703495668297,165.909948,-0.741460907,24.16934,25.16353,21.45537,20.42657,19.99183
1237648703499337884,174.303575,-0.656127328,19.54682,19.22265,19.18886,18.87631,18.7458
1237648703503204671,183.0418908,-0.726695735,21.86607,20.84408,20.69047,20.36255,19.86627
1237648703503270113,183.2847239,-0.806647224,22.1473,20.31562,19.72813,19.64211,19.6046
1237648703503270392,183.2623905,-0.65418648,22.11794,21.04806,19.75558,18.92324,18.42622
1237648703503466810,183.6838956,-0.812189226,22.01296,21.39009,21.26797,21.02988,20.62083
1237648703503466825,183.70461,-0.737050376,20.99663,20.60109,20.56004,20.52912,20.14482
1237648703503466831,183.7082922,-0.809893805,21.47882,20.28954,19.68065,19.21539,18.95721
1237648703503532534,183.839546,-0.746153648,23.99049,21.65457,21.50672,21.29158,21.40305
1237648703503532625,183.8814889,-0.816794665,23.5464,21.2254,19.87253,19.83348,19.87536
1237648703503597727,184.0461902,-0.656431429,20.35097,19.78462,19.66702,19.6847,19.55914
1237648703503597867,184.0036197,-0.66664066,21.96243,21.58151,21.86894,21.45925,21.04406
1237648703503598049,183.9665533,-0.661890047,22.48394,21.27733,21.07023,21.09853,20.66252
1237648703503663460,184.1942603,-0.814529015,21.66922,20.78268,19.86474,19.541,18.98994
1237648703503663731,184.144887,-0.704452746,22.35048,21.66503,21.68292,21.38649,21.22027
1237648703503728917,184.3618895,-0.723187706,19.204,19.07582,18.77126,18.82692,18.82742
1237648703503729199,184.2572683,-0.763640738,22.2296,21.709,21.59454,21.43613,21.29352
1237648703503794439,184.3743751,-0.787705726,20.55289,20.21412,19.86546,19.75319,19.59111
1237648703503794512,184.5033906,-0.717942782,25.23311,22.28639,21.72765,21.69978,21.70355
1237648703503794782,184.4640893,-0.788599275,23.09669,21.65091,21.40286,21.54235,21.13252
1237648703503925355,184.7968007,-0.729337822,18.27107,17.8867,17.93803,17.97997,17.89984
1237648703504121956,185.154203,-0.675673407,18.76226,18.61185,18.43007,18.34042,18.46764
1237648703504122082,185.2338193,-0.64435469,22.66088,19.65313,19.42562,19.49782,19.47607
1237648703504187541,185.354466,-0.691855795,20.07913,19.61701,19.67793,19.60173,19.35749
1237648703504187771,185.2910995,-0.817081453,22.57088,21.46992,21.58411,21.34519,20.86494
1237648703504253174,185.4346378,-0.695594206,21.28916,20.35252,19.96135,19.83615,19.66274
1237648703504318751,185.640109,-0.801134362,22.00409,20.51058,20.27964,20.31733,20.40043
1237648703504318939,185.6291186,-0.806580447,25.81411,21.75941,21.29486,21.24018,21.18096
1237648703504319001,185.6579845,-0.743207549,24.81574,22.07084,21.55132,21.62618,21.53335
1237648703504384374,185.7765938,-0.65012222,22.50224,21.66979,21.48267,21.71202,21.57061
1237648703504384424,185.7981856,-0.633294525,24.53463,21.43977,20.3973,20.30371,20.37458
1237648703504449684,186.0092489,-0.706118083,19.83797,19.39626,19.38546,19.3582,19.12244
1237648703504449819,185.9582225,-0.707092436,21.73296,21.06591,20.81427,20.59557,20.19083
1237648703504449820,185.960424,-0.767968962,22.0572,21.22926,20.95382,20.94424,20.54672
1237648703504515501,186.0674452,-0.7553176,23.68171,21.61706,20.35313,20.14016,20.43477
1237648703504515682,186.1450351,-0.72519413,22.45951,21.64496,20.38988,19.59572,19.04844
1237648703504581128,186.2263115,-0.653773544,24.19283,22.04341,22.02967,22.08952,22.48289
1237648703504646289,186.3994825,-0.777260699,20.91317,20.02316,19.89267,19.75167,19.43507
1237648703504646354,186.3204436,-0.72855119,21.85897,20.98496,20.84188,20.58677,20.36637
1237648703504712066,186.4856191,-0.664786301,23.63773,21.6845,21.62016,21.49834,21.28113
1237648703504712159,186.5238818,-0.694919872,22.2574,21.27485,21.34084,21.30122,21.31157
1237648703504777689,186.6743078,-0.696101132,22.20449,20.78099,20.61049,20.65216,20.43602
1237648703504777832,186.7222905,-0.753348866,23.8425,20.91875,20.61806,20.46709,20.41529
1237648703504842801,186.8499619,-0.721189023,18.93354,18.59221,18.62659,18.71554,18.80885
1237648703504974034,187.2025256,-0.69188792,20.0386,19.8693,19.81823,19.5187,19.67767
1237648703505105326,187.3954198,-0.777306683,23.02322,21.8958,21.70491,21.53382,20.96206
1237648703505170603,187.6172413,-0.73385703,19.1726,18.86333,18.29103,17.87178,17.64289
1237648703505170706,187.6461888,-0.670177602,21.49343,20.67814,20.68058,20.64323,20.32126
1237648703505170947,187.6173213,-0.644903819,23.40875,21.41166,20.97471,21.0182,21.05264
1237648703505236311,187.8049418,-0.711605591,23.66931,21.67162,21.49567,21.26667,21.32573
1237648703505367049,187.9583564,-0.705589438,22.49347,21.95782,21.84895,21.70224,21.21729
1237648703505367350,188.0300161,-0.706573833,21.98187,21.52978,21.29448,21.14502,20.64199
1237648703505563989,188.4885132,-0.816399135,21.14816,20.64517,20.50743,20.62187,20.3143
1237648703505564133,188.4464774,-0.7236294,24.67439,21.373,20.11621,19.96158,20.04823
1237648703505629356,188.6664084,-0.708952029,19.56206,19.31903,19.53092,19.2513,19.1483
1237648703505695102,188.7578241,-0.785546234,20.96582,20.39164,20.21724,19.9256,19.97056
1237648703505695125,188.8021775,-0.66033191,24.93344,20.67186,20.26402,20.2715,20.37584
1237648703505695262,188.7414841,-0.700268848,22.97583,21.36703,21.22104,21.33582,21.44857
1237648703505760288,188.87482,-0.694714585,19.20456,18.95849,18.79544,18.51369,18.54367
1237648703505760787,188.939399,-0.642573743,22.74814,21.4017,21.09716,21.03741,21.04892
1237648703505826032,189.0577481,-0.651449872,19.77428,19.03096,19.00991,18.92376,18.64319
1237648703505826062,189.1080872,-0.717879223,22.051,20.25459,19.8972,20.02593,19.8322
1237648703505891581,189.2374026,-0.685386266,19.31247,19.16143,19.06491,18.80104,18.83984
1237648703505891615,189.2584701,-0.632354918,20.41042,19.79348,19.49645,19.37709,19.22905
1237648703505891778,189.1904989,-0.658015233,21.35191,20.65796,20.66529,20.46255,20.11773
1237648703505891844,189.2900652,-0.795681669,22.17485,21.76517,21.57414,21.77843,21.94659
1237648703505891878,189.1613308,-0.814449345,22.81653,21.47402,20.44227,19.62516,19.16614
1237648703505892005,189.2213621,-0.633879621,22.59274,22.11551,21.03931,20.14448,19.77143
1237648703505892072,189.2528653,-0.764359844,25.42494,21.84242,20.40266,20.38083,20.38616
1237648703505957017,189.3494572,-0.702783207,19.81411,19.65769,19.57075,19.30375,19.13094
1237648703505957027,189.3666473,-0.737035942,20.26526,19.69892,19.74191,19.60801,19.36063
1237648703505957049,189.3918609,-0.831358228,20.20297,19.66597,19.50129,19.54059,19.4548
1237648703505957280,189.4191775,-0.712900119,21.73974,20.78746,20.40668,19.75519,19.40943
1237648703506022718,189.5179397,-0.77076362,21.81408,21.10419,21.02215,20.74051,20.17755
1237648703506088062,189.694654,-0.706533858,18.90321,18.75513,18.69607,18.77396,18.65653
1237648703506088165,189.7114888,-0.731169496,23.20652,21.92024,22.04807,21.92333,22.81588
1237648703506088251,189.6501754,-0.789115438,20.87723,20.25493,20.33417,20.22349,19.93358
1237648703506088450,189.671863,-0.665567899,22.15003,20.53428,20.24069,20.01623,19.92317
1237648703506153510,189.8865407,-0.643949557,19.20448,18.67445,18.31664,18.07338,18.0148
1237648703506153562,189.7646979,-0.821036738,24.29587,21.25671,20.67245,20.49829,20.55636
1237648703506153761,189.8356372,-0.720395667,21.59318,21.34988,21.49479,21.47247,21.14991
1237648703506153950,189.8010678,-0.830373256,22.31754,21.5981,21.82667,21.57818,21.41477
1237648703506154037,189.8337045,-0.64070068,24.26432,22.0081,21.66714,21.32844,21.06952
1237648703506154116,189.8681389,-0.732461945,23.95225,20.93257,20.63072,20.63461,20.64934
1237648703506219132,189.9373054,-0.716120274,19.35935,19.30572,19.1212,19.06791,19.08432
1237648703506219147,189.9602229,-0.741072686,20.79058,19.83906,19.77186,19.67399,19.47233
1237648703506219419,189.9174445,-0.719218412,25.6266,21.71984,21.15298,21.16864,21.91537
1237648703506284867,190.2017766,-0.667639407,20.93619,20.51217,20.60445,20.62729,20.1821
1237648703506285265,190.1951709,-0.644635078,22.62786,21.69968,21.80476,21.83645,21.85128
1237648703506285269,190.1957775,-0.695113352,22.56606,22.07086,21.94446,21.93269,21.89734
1237648703506808877,191.3848593,-0.795040772,19.08984,19.04455,19.00181,18.81487,18.58106
1237648703506809087,191.3037503,-0.813176605,21.92025,21.53327,21.36993,21.37763,21.30219
1237648703506874822,191.4468644,-0.812573818,22.85185,21.20019,20.96967,21.18069,21.17927
1237648703506874906,191.484535,-0.652572918,23.90442,21.47139,21.01427,20.75471,20.78376
1237648703507006052,191.790602,-0.685490943,22.57511,21.6904,21.44063,21.18618,20.76701
1237648703507071284,191.952466,-0.698339236,21.67772,20.9451,20.83731,20.85274,20.3239
1237648703507071304,191.9837821,-0.725869075,22.18098,21.40453,21.40682,21.39891,21.32547
1237648703507202221,192.2362382,-0.690526942,20.76627,20.14643,20.14405,20.09382,19.87694
1237648703507202354,192.1876792,-0.772046704,22.18519,21.21485,21.09015,21.02287,20.81156
1237648703507202517,192.1699311,-0.784776798,21.95799,21.13842,20.51658,19.77757,19.23009
1237648703507202760,192.2649153,-0.641553146,22.32975,21.56921,21.38026,21.55258,22.0907
1237648703507267876,192.3403661,-0.651484875,21.62649,21.20435,21.17807,21.16824,20.75885
1237648703507333495,192.577313,-0.677131931,22.30565,21.38103,21.2359,21.12457,20.77849
1237648703507333806,192.5498111,-0.823112013,23.51586,22.05643,21.54172,21.24894,20.77461
1237648703507399263,192.6388156,-0.801881903,23.0469,21.79585,21.52489,21.65912,21.55261
1237648703507465001,192.890331,-0.727171985,22.48814,21.77396,21.83809,21.50087,21.37556
1237648703507530209,192.9534104,-0.650045631,23.05364,20.81777,20.51945,20.40774,20.27931
1237648703507530356,193.004236,-0.755922661,25.58793,22.29138,21.81748,21.55638,21.42338
1237648703507595286,193.0853066,-0.663468231,18.90068,18.81338,18.87677,18.50519,18.60592
1237648703507595524,193.1824386,-0.660924117,21.23374,20.66838,20.65944,20.5945,20.34849
1237648703507595842,193.1668968,-0.792656026,23.59634,22.00214,21.73101,21.69115,21.30648
1237648703507660926,193.2448084,-0.71002858,19.95724,19.91463,19.38845,19.37674,19.45822
1237648703507661315,193.2603742,-0.65230427,22.32854,21.55468,21.54259,21.35728,20.77086
1237648703507661554,193.2034246,-0.642954165,22.82644,22.84665,20.85842,19.83874,19.42384
1237648703507726433,193.4056513,-0.802660687,18.61957,18.42811,18.45349,18.43577,18.26792
1237648703507791975,193.5090184,-0.825323824,20.06216,19.61027,19.13883,18.98231,19.04088
1237648703507792135,193.6398758,-0.656297846,24.91611,22.44661,20.55323,20.08284,19.99612
1237648703507792187,193.5549225,-0.781796869,22.45317,21.62593,21.58108,21.20373,20.62263
1237648703507792238,193.6037586,-0.687443875,21.75627,21.42478,21.62226,21.3776,21.0766
1237648703507792752,193.5462434,-0.785425762,25.03331,22.88913,21.21135,19.88633,19.26366
1237648703507857436,193.7233776,-0.723601824,19.17381,18.96843,18.77835,18.62044,18.51237
1237648703507857525,193.6631537,-0.726289677,19.69086,19.15066,18.31166,17.81943,17.55282
1237648703507923798,193.9261638,-0.823043301,24.11019,21.67602,21.37845,21.39038,21.68106
1237648703507923930,193.8386469,-0.748432134,25.20087,22.85651,21.31606,20.29705,19.76712
1237648703507989206,194.025149,-0.813278764,22.58302,22.02466,21.99776,21.78261,21.82983
1237648703508054376,194.1295567,-0.727911438,21.57494,20.33531,20.22447,20.14253,20.14113
1237648703508054573,194.1389259,-0.793696264,25.02275,21.54253,21.04737,20.85548,20.78295
1237648703508054708,194.1980874,-0.710162607,25.63631,22.06534,20.83415,19.92997,19.61683
1237648703508054724,194.2090743,-0.662232563,22.45438,21.29494,21.03612,20.93867,20.58242
1237648703508185198,194.485733,-0.769919725,19.78756,19.52262,19.43357,19.21727,19.10911
1237648703508185350,194.4636753,-0.730733067,21.89575,20.90175,20.26379,19.76209,19.48265
1237648703508185368,194.4980691,-0.77065857,22.24451,20.66091,20.38883,20.38437,20.33821
1237648703508185764,194.504014,-0.65219671,23.5311,21.39371,21.27461,21.59417,21.57603
1237648703508250645,194.5774916,-0.775322851,19.29245,19.28926,19.29315,19.0402,18.95078
1237648703508251037,194.6915822,-0.804345247,21.55467,21.253,21.05497,21.02217,20.81875
1237648703508251425,194.6793738,-0.637217848,23.28459,21.81312,21.60648,21.29051,21.07386
1237648703508382049,194.9433841,-0.792076674,22.03593,21.39084,21.32817,21.15597,21.09992
1237648703508382059,194.9465007,-0.63238823,21.18838,20.31823,20.27754,20.15763,19.76212
1237648703508382484,194.9681676,-0.665671776,22.6854,21.42162,20.74235,19.90026,19.76442
1237648703508382752,194.9282094,-0.754101524,26.81826,23.41432,20.9799,19.77786,19.2024
1237648703508447256,195.0295873,-0.739009398,21.04735,20.35608,20.41306,20.14006,19.69587
1237648703508512928,195.248405,-0.790729054,20.06948,19.40704,19.22136,19.15958,19.14065
1237648703508512970,195.1470474,-0.657856798,21.59487,20.30927,19.32065,19.20146,19.09142
1237648703508643885,195.5344658,-0.62545591,-9999,-9999,-9999,-9999,-9999
1237648703508643970,195.4494995,-0.638140929,21.23565,19.80824,19.40887,18.89232,18.45461
1237648703508644106,195.5908464,-0.7772748,20.52906,19.19007,18.93663,18.66585,18.33691
1237648703508644202,195.4454723,-0.82407947,21.26096,20.67777,20.52963,20.43266,20.16675
1237648703508644205,195.4518457,-0.727592203,21.4602,20.87638,20.93967,20.6591,20.5453
1237648703508644605,195.5392744,-0.775563494,25.70756,21.81797,20.72156,20.54288,20.5693
1237648703508709575,195.639715,-0.799037756,19.62852,19.41099,19.3279,19.08843,19.14874
1237648703508709601,195.6738891,-0.795531577,23.28957,19.54773,19.06984,19.10669,19.09738
1237648703508840463,195.8971104,-0.82021854,18.65966,18.28913,17.75796,17.38861,17.32661
1237648703508840561,195.9233263,-0.653047192,19.90476,19.31507,19.14458,18.81509,18.74846
1237648703508906159,196.1000136,-0.63254776,20.61458,18.60615,18.43972,18.23455,18.17043
1237648703508906277,196.0525303,-0.826537355,22.02723,21.43225,21.47363,21.40026,22.24944
1237648703509037128,196.4224607,-0.733577575,22.73808,19.88978,19.06643,18.93111,18.86944
1237648703509037397,196.4152776,-0.823110441,21.67845,20.92003,20.77615,20.80457,20.47044
1237648703509102949,196.5627554,-0.632276868,22.23279,21.59286,21.96258,21.85947,21.38809
1237648703509103105,196.5199573,-0.775459144,22.37298,21.11411,20.56206,19.95863,19.67344
1237648703509233682,196.8570676,-0.757143004,19.04976,18.70381,18.72666,18.52861,18.46222
1237648703509299303,197.0551867,-0.710263458,18.856,18.83268,18.81534,18.57714,18.37406
1237648703509364976,197.1590262,-0.727308565,19.4539,19.09639,18.78753,18.74915,18.71967
1237648703509430710,197.3859774,-0.640405626,20.75777,20.35872,20.311,20.31957,20.29141
1237648703509430785,197.2573734,-0.743948757,23.36172,21.9797,22.02366,21.67918,21.25157
1237648703509496176,197.5109025,-0.725594712,22.20662,21.2927,21.27026,21.24674,20.775
1237648703509496491,197.5026778,-0.648424018,22.93695,22.06996,22.18903,21.92293,21.73686
1237648703509561409,197.655654,-0.795547246,18.26669,17.97382,17.96375,18.05026,17.98823
1237648703509561585,197.6699599,-0.778589398,19.3088,19.29691,19.04823,19.07047,19.16936
1237648703509561746,197.6469319,-0.789716245,21.26776,20.84569,20.7013,20.43191,20.09462
1237648703509627203,197.8072737,-0.765204319,19.42762,19.13533,18.89414,18.81684,18.89771
1237648703509692777,197.8813384,-0.657592164,21.30462,20.59426,20.39066,20.60603,20.38947
1237648703509692779,197.8871834,-0.752696405,22.19696,21.52464,21.30142,21.35358,21.19361
1237648703509823525,198.1536076,-0.66270981,21.00888,20.34007,20.30876,20.3698,20.14371
1237648703510020192,198.6212,-0.638191891,20.39759,19.58872,19.34031,19.24453,19.25747
1237648703510020398,198.7121034,-0.786074176,22.14072,21.06907,20.8565,20.80608,20.6142
1237648703510085731,198.7403959,-0.679793456,20.18835,19.63297,19.59465,19.58443,19.35209
1237648703510085900,198.7674464,-0.714842659,21.47856,21.00365,20.98918,20.74064,20.42303
1237648703510151214,198.9552748,-0.720556613,19.1673,19.10726,19.14831,18.97988,18.84023
1237648703510151302,198.9577247,-0.680002981,19.79199,19.31391,19.15035,19.1272,18.84211
1237648703510348293,199.4334574,-0.811840044,22.65056,21.90622,22.09769,21.83124,21.12101
1237648703510479272,199.7103412,-0.781377567,21.23608,20.82644,20.21386,19.7629,19.39732
1237648703510544469,199.9115291,-0.827788917,17.85637,17.61581,17.52615,17.53788,17.4486
1237648703510544618,199.928557,-0.769776862,20.16892,19.51524,18.93289,18.61586,18.47904
1237648703510675516,200.1703426,-0.829972327,21.06887,20.69283,20.38363,20.28012,19.91497
1237648703510675677,200.2107048,-0.672483657,20.14511,19.77499,19.64469,19.61806,19.45068
1237648703510675940,200.0977522,-0.791917381,22.78385,20.77657,20.42313,20.40896,20.46226
1237648703510676050,200.1369856,-0.792125108,22.70836,21.9476,21.89039,21.66927,21.65571
1237648703510741345,200.2814211,-0.793209996,21.61588,20.89935,20.94291,20.81149,20.64005
1237648703510741724,200.3283219,-0.666387685,23.80171,22.44837,21.48219,20.8231,19.97585
1237648703510806892,200.4161123,-0.697769276,23.53373,20.42433,19.24701,18.64966,18.40009
1237648703510872153,200.6500015,-0.820099144,18.64664,18.31568,17.99586,17.90004,17.80649
1237648703510872314,200.676361,-0.663860357,19.29447,19.03616,18.99375,18.79159,18.78044
1237648703510872416,200.6266384,-0.744849737,22.40575,21.81567,21.74938,21.73779,21.39724
1237648703510937644,200.7691076,-0.649035403,18.87253,18.68659,18.33128,17.8846,17.82574
1237648703511003345,200.8621084,-0.699608142,19.53694,19.30038,19.38528,19.5233,19.72805
1237648703511003437,200.96339,-0.650067831,19.96569,19.32042,19.25031,19.23281,19.19733
1237648703511068840,201.0375576,-0.67415726,19.48405,19.29554,19.24348,19.05871,19.11295
1237648703511068849,201.0474,-0.680771277,20.32393,19.51353,19.49422,19.52587,19.19616
1237648703511134740,201.1616996,-0.730054416,23.22486,21.4345,21.22333,21.08192,21.33685
1237648703511331170,201.7046892,-0.684810334,20.97462,20.34434,20.31813,20.29056,20.09348
1237648703511396408,201.7760551,-0.710748479,22.14922,20.82062,20.28994,19.78033,19.52658
1237648703511593258,202.2479978,-0.638560189,22.16723,21.63184,21.65115,21.88512,21.23332
1237648703511658852,202.3657862,-0.755330837,21.87273,21.36022,21.41076,21.3828,21.7533
1237648703511659006,202.3565273,-0.687368257,23.60271,21.17236,20.73347,20.60462,20.47954
1237648703511724347,202.4962419,-0.80890078,21.56069,21.07186,20.97381,20.97763,20.61882
1237648703511724929,202.6081741,-0.821298833,22.8506,20.93703,20.05182,19.34162,18.82201
1237648703511789595,202.6543831,-0.758180046,18.71008,18.49102,18.39143,18.32645,18.10302
1237648703511920798,203.0069345,-0.631676583,20.43672,19.67136,19.55986,19.6027,19.49344
1237648703511920950,202.9566198,-0.729554194,22.07325,21.52562,21.45106,21.5217,20.91436
1237648703511920990,203.0129399,-0.810372274,21.80448,21.22494,21.10296,21.19868,20.65653
1237648703511986310,203.0910774,-0.787753877,19.78767,19.33805,18.83887,18.68383,18.64698
1237648703512117282,203.4594194,-0.663031112,19.16686,18.68652,18.65986,18.6825,18.46502
1237648703512248594,203.8059837,-0.778094609,19.674,19.47173,19.18108,18.97984,18.79223
1237648703512379562,204.1072994,-0.775108652,19.60659,19.36352,19.53369,19.35397,19.13048
