Wavelength,Flux,BestFit,SkyFlux
4291.410,-0.074,0.345,2.181
4292.398,0.639,0.324,2.514
4293.387,0.654,0.340,2.643
4294.375,0.243,0.358,2.663
4295.364,0.448,0.340,2.606
4296.353,1.044,0.323,2.616
4297.343,0.517,0.336,2.719
4298.332,0.441,0.344,2.551
4299.322,0.752,0.357,2.277
4300.312,0.126,0.358,2.313
4301.303,-0.610,0.343,2.070
4302.293,-0.355,0.339,1.991
4303.284,0.036,0.339,2.034
4304.275,0.952,0.294,2.170
4305.266,1.431,0.277,2.042
4306.258,0.687,0.272,2.239
4307.249,0.150,0.298,2.336
4308.241,0.524,0.322,2.292
4309.233,-0.008,0.316,2.269
4310.226,0.623,0.312,2.288
4311.218,0.281,0.287,2.293
4312.211,0.363,0.269,2.274
4313.204,0.564,0.281,2.578
4314.197,0.016,0.297,3.146
4315.191,-0.077,0.305,3.454
4316.184,0.203,0.339,3.618
4317.178,-0.185,0.326,3.569
4318.173,0.349,0.298,3.473
4319.167,0.793,0.291,3.397
4320.162,0.106,0.303,3.401
4321.157,0.365,0.316,3.671
4322.152,0.398,0.323,3.456
4323.147,-0.027,0.351,3.086
4324.143,0.481,0.353,2.773
4325.138,0.518,0.323,2.709
4326.134,-0.370,0.302,2.771
4327.131,0.922,0.310,2.695
4328.127,0.553,0.315,2.691
4329.124,0.649,0.319,2.540
4330.121,0.569,0.329,2.781
4331.118,0.399,0.342,2.962
4332.115,0.732,0.359,3.090
4333.113,1.037,0.362,2.733
4334.111,1.186,0.323,2.768
4335.109,-0.064,0.296,2.930
4336.107,0.210,0.293,2.849
4337.106,0.829,0.304,2.819
4338.104,-0.084,0.298,2.815
4339.103,0.031,0.283,2.627
4340.103,0.285,0.319,2.483
4341.102,-0.134,0.324,2.549
4342.102,-0.148,0.315,2.655
4343.102,0.457,0.338,2.659
4344.102,0.812,0.359,2.667
4345.102,0.426,0.347,2.839
4346.103,0.648,0.342,2.848
4347.104,0.239,0.331,3.269
4348.105,0.809,0.312,3.338
4349.106,1.383,0.298,3.476
4350.108,0.630,0.290,3.470
4351.109,0.317,0.289,3.315
4352.111,-0.355,0.297,3.034
4353.114,-0.058,0.291,2.739
4354.116,1.120,0.300,2.657
4355.119,1.250,0.331,2.772
4356.122,-0.077,0.341,3.429
4357.125,0.073,0.303,5.246
4358.128,0.390,0.253,9.762
4359.132,0.262,0.226,15.181
4360.136,0.785,0.234,15.335
4361.140,0.767,0.260,11.069
4362.144,-0.512,0.282,6.613
4363.149,-0.311,0.302,4.585
4364.153,0.337,0.336,3.778
4365.158,0.265,0.323,3.594
4366.164,0.331,0.312,3.492
4367.169,0.336,0.306,3.285
4368.175,-0.024,0.305,3.222
4369.181,0.537,0.317,3.223
4370.187,1.660,0.333,3.085
4371.193,1.244,0.314,3.138
4372.200,0.451,0.316,3.158
4373.207,0.599,0.311,3.100
4374.214,1.328,0.298,3.149
4375.221,0.839,0.291,3.209
4376.229,-0.521,0.280,3.425
4377.236,0.595,0.277,3.680
4378.244,0.711,0.291,3.489
4379.253,0.290,0.294,2.995
4380.261,1.198,0.278,3.016
4381.270,0.603,0.273,3.097
4382.279,-0.653,0.306,3.059
4383.288,0.045,0.314,2.921
4384.297,0.734,0.321,2.552
4385.307,0.694,0.347,2.263
4386.317,0.982,0.374,2.416
4387.327,1.714,0.384,2.562
4388.337,0.959,0.386,2.733
4389.348,0.482,0.371,2.816
4390.359,0.165,0.339,2.707
4391.370,0.009,0.316,2.831
4392.381,0.079,0.312,2.858
4393.392,-0.245,0.318,2.911
4394.404,-0.172,0.321,2.706
4395.416,0.090,0.326,2.893
4396.428,0.533,0.326,2.969
4397.441,0.635,0.305,2.818
4398.453,0.112,0.302,3.044
4399.466,-0.091,0.332,2.980
4400.479,0.495,0.334,3.014
4401.493,0.816,0.350,3.242
4402.506,0.781,0.349,3.318
4403.520,1.004,0.324,3.205
4404.534,1.232,0.310,3.145
4405.549,0.307,0.340,3.208
4406.563,1.260,0.388,3.295
4407.578,-0.187,0.395,3.473
4408.593,-0.842,0.399,3.542
4409.608,0.163,0.370,3.598
4410.624,0.480,0.340,3.476
4411.639,-0.414,0.339,3.554
4412.655,0.286,0.340,3.655
4413.671,0.862,0.399,3.955
4414.688,0.265,0.423,3.807
4415.704,-0.169,0.423,3.524
4416.721,0.503,0.430,3.518
4417.738,0.256,0.432,3.595
4418.756,-0.383,0.398,3.504
4419.773,0.613,0.388,3.398
4420.791,0.418,0.370,3.603
4421.809,-0.090,0.350,3.718
4422.827,0.859,0.357,3.475
4423.846,0.402,0.394,3.345
4424.865,0.899,0.422,3.168
4425.884,0.950,0.476,3.353
4426.903,0.734,0.509,3.421
4427.922,0.934,0.499,3.320
4428.942,1.218,0.462,3.278
4429.962,0.337,0.436,3.268
4430.982,0.042,0.451,3.098
4432.003,0.056,0.468,3.176
4433.023,0.554,0.481,3.240
4434.044,0.648,0.483,3.235
4435.065,0.029,0.464,3.055
4436.086,0.548,0.440,2.814
4437.108,0.493,0.447,2.963
4438.130,0.420,0.429,3.133
4439.152,0.156,0.440,3.333
4440.174,0.293,0.504,3.299
4441.197,0.880,0.543,3.217
4442.219,0.325,0.544,3.073
4443.242,1.127,0.640,2.914
4444.266,1.371,0.716,2.768
4445.289,0.822,0.687,2.930
4446.313,0.640,0.647,3.205
4447.337,1.202,0.658,3.308
4448.361,0.988,0.720,3.103
4449.385,0.828,0.797,3.039
4450.410,0.670,0.834,3.171
4451.435,1.172,0.806,3.128
4452.460,1.172,0.795,3.209
4453.485,-0.079,0.816,3.017
4454.511,-0.042,0.839,2.825
4455.536,0.548,0.857,2.717
4456.562,0.612,0.856,2.598
4457.589,0.913,0.891,2.655
4458.615,0.751,0.990,2.626
4459.642,-0.083,1.104,2.796
4460.669,1.017,1.156,2.862
4461.696,1.209,1.131,2.671
4462.724,1.585,1.096,2.607
4463.751,0.694,1.127,2.600
4464.779,-0.010,1.178,2.786
4465.808,1.122,1.255,2.936
4466.836,1.169,1.331,2.957
4467.865,2.070,1.301,3.050
4468.893,1.741,1.350,2.923
4469.923,1.160,1.483,2.847
4470.952,1.034,1.564,2.764
4471.982,1.218,1.599,2.753
4473.011,1.825,1.656,2.934
4474.041,1.552,1.718,2.907
4475.072,1.637,1.795,3.036
4476.102,1.487,1.858,3.286
4477.133,1.627,1.883,3.199
4478.164,2.433,1.920,3.126
4479.195,1.954,1.999,3.071
4480.227,2.183,2.055,2.911
4481.259,2.730,2.091,2.736
4482.290,3.887,2.131,2.740
4483.323,3.942,2.117,2.743
4484.355,2.527,2.068,3.035
4485.388,3.699,2.034,3.288
4486.421,2.851,2.013,3.341
4487.454,3.715,2.071,3.221
4488.487,3.509,2.129,2.990
4489.521,2.472,2.161,3.087
4490.555,3.162,2.157,2.891
4491.589,3.646,2.127,2.919
4492.623,2.459,2.103,2.963
4493.658,2.726,2.060,3.293
4494.693,2.742,1.959,3.124
4495.728,2.016,1.820,3.140
4496.763,1.289,1.714,3.037
4497.799,-0.204,1.692,3.260
4498.834,0.875,1.714,3.440
4499.870,1.772,1.704,3.311
4500.907,2.346,1.681,3.285
4501.943,2.881,1.627,3.348
4502.980,3.045,1.560,3.177
4504.017,2.597,1.502,3.251
4505.054,1.525,1.425,3.256
4506.091,1.713,1.300,3.353
4507.129,1.985,1.197,3.339
4508.167,1.599,1.157,3.201
4509.205,1.114,1.184,3.167
4510.244,0.787,1.243,3.113
4511.282,-0.341,1.264,3.313
4512.321,0.067,1.203,3.274
4513.360,1.361,1.120,3.316
4514.400,1.448,1.053,3.152
4515.439,0.402,1.010,3.150
4516.479,1.446,0.984,3.044
4517.519,0.398,0.971,2.950
4518.559,0.515,0.968,2.872
4519.600,1.277,0.969,2.962
4520.641,1.068,0.963,3.093
4521.682,0.125,0.933,3.017
4522.723,0.660,0.894,3.238
4523.765,1.185,0.887,3.275
4524.806,0.371,0.886,3.200
4525.848,0.442,0.916,3.119
4526.891,1.124,0.933,2.966
4527.933,0.639,0.912,3.064
4528.976,0.292,0.868,3.044
4530.019,0.164,0.823,2.998
4531.062,0.644,0.770,3.147
4532.105,0.917,0.766,3.282
4533.149,0.831,0.762,3.211
4534.193,0.807,0.757,3.241
4535.237,0.703,0.754,3.197
4536.282,1.001,0.710,3.054
4537.326,0.374,0.669,3.297
4538.371,0.707,0.704,3.308
4539.416,1.457,0.743,3.307
4540.462,0.840,0.756,3.545
4541.507,0.464,0.759,3.259
4542.553,-0.208,0.748,3.277
4543.599,0.339,0.702,3.397
4544.645,1.077,0.665,3.490
4545.692,1.075,0.667,3.558
4546.739,0.588,0.678,3.478
4547.786,0.396,0.670,3.265
4548.833,0.984,0.673,3.247
4549.881,0.836,0.672,3.021
4550.928,0.561,0.678,3.054
4551.976,0.409,0.693,3.167
4553.025,0.338,0.708,3.163
4554.073,1.199,0.710,3.045
4555.122,0.906,0.698,3.019
4556.171,0.719,0.701,2.974
4557.220,0.271,0.715,2.969
4558.270,0.237,0.732,3.208
4559.319,1.193,0.742,3.190
4560.369,0.985,0.746,3.067
4561.419,1.312,0.750,3.071
4562.470,0.965,0.716,3.240
4563.520,0.550,0.710,3.248
4564.571,0.585,0.712,3.045
4565.623,0.756,0.701,2.757
4566.674,0.797,0.686,2.894
4567.726,1.134,0.693,2.995
4568.777,0.988,0.717,3.114
4569.830,0.624,0.716,2.925
4570.882,0.786,0.714,3.109
4571.935,1.328,0.728,2.969
4572.987,0.671,0.753,2.813
4574.040,-0.044,0.773,2.891
4575.094,-0.226,0.767,3.041
4576.147,-0.361,0.736,3.219
4577.201,-0.225,0.726,3.252
4578.255,0.230,0.720,3.017
4579.310,-0.407,0.697,3.238
4580.364,0.405,0.688,3.122
4581.419,0.247,0.655,3.116
4582.474,0.484,0.646,2.912
4583.529,1.081,0.643,3.011
4584.585,0.600,0.622,2.887
4585.640,0.325,0.600,3.101
4586.696,0.733,0.610,2.981
4587.753,1.136,0.622,2.975
4588.809,0.913,0.615,3.037
4589.866,0.050,0.605,3.068
4590.923,-0.250,0.599,3.097
4591.980,1.341,0.587,3.076
4593.038,-0.339,0.555,2.928
4594.095,0.167,0.539,3.030
4595.153,0.222,0.528,3.136
4596.211,-0.043,0.522,3.047
4597.270,1.514,0.526,2.812
4598.329,0.525,0.526,2.947
4599.387,0.341,0.498,3.061
4600.447,1.111,0.502,2.880
4601.506,1.035,0.505,2.822
4602.566,0.713,0.511,2.767
4603.626,1.419,0.524,2.933
4604.686,1.043,0.526,3.038
4605.746,1.443,0.503,2.989
4606.807,1.013,0.483,2.946
4607.868,0.898,0.474,3.024
4608.929,1.215,0.481,2.971
4609.990,1.179,0.485,3.175
4611.052,1.810,0.477,3.227
4612.114,0.860,0.483,3.045
4613.176,0.772,0.494,3.131
4614.238,0.679,0.487,2.854
4615.301,0.247,0.482,3.083
4616.364,0.448,0.484,2.991
4617.427,0.880,0.481,2.960
4618.490,0.812,0.463,3.011
4619.553,0.585,0.456,2.841
4620.617,0.733,0.444,2.942
4621.681,0.781,0.462,2.845
4622.746,0.473,0.489,3.291
4623.810,1.264,0.487,3.038
4624.875,0.655,0.475,2.951
4625.940,0.477,0.485,2.892
4627.005,0.860,0.497,3.021
4628.071,1.091,0.506,3.194
4629.137,0.893,0.517,3.112
4630.203,0.783,0.519,3.103
4631.269,1.075,0.496,2.964
4632.335,1.229,0.486,3.049
4633.402,0.483,0.482,2.991
4634.469,-0.138,0.478,2.797
4635.536,0.578,0.478,2.861
4636.604,0.810,0.487,2.953
4637.672,0.857,0.490,2.977
4638.740,0.478,0.477,2.910
4639.808,0.134,0.491,2.762
4640.876,0.032,0.484,2.891
4641.945,0.212,0.479,2.987
4643.014,0.962,0.502,3.018
4644.083,0.238,0.483,2.990
4645.153,-0.106,0.480,2.789
4646.222,0.691,0.492,2.706
4647.292,1.167,0.490,2.692
4648.363,0.381,0.490,2.603
4649.433,0.943,0.505,2.681
4650.504,0.643,0.497,2.765
4651.575,0.696,0.491,2.857
4652.646,1.102,0.487,3.029
4653.717,1.192,0.490,3.070
4654.789,0.848,0.497,3.033
4655.861,0.751,0.499,3.019
4656.933,-0.169,0.489,3.032
4658.006,0.571,0.484,3.350
4659.078,0.874,0.495,3.215
4660.151,0.611,0.495,3.592
4661.224,1.248,0.487,3.526
4662.298,0.228,0.491,3.764
4663.371,-0.008,0.502,3.659
4664.445,0.580,0.487,3.355
4665.519,1.048,0.469,3.614
4666.594,0.617,0.425,3.423
4667.668,-0.158,0.417,3.656
4668.743,0.734,0.472,3.324
4669.818,0.757,0.485,3.337
4670.894,0.427,0.482,3.862
4671.970,0.467,0.473,3.698
4673.045,0.781,0.471,3.991
4674.122,0.738,0.472,3.833
4675.198,0.193,0.470,3.897
4676.275,0.236,0.476,3.640
4677.351,0.691,0.465,3.853
4678.429,0.785,0.459,3.490
4679.506,0.717,0.484,3.402
4680.584,1.028,0.499,3.204
4681.661,0.788,0.475,3.377
4682.740,0.319,0.474,3.242
4683.818,0.114,0.491,3.251
4684.896,0.430,0.464,3.402
4685.975,0.620,0.455,3.304
4687.054,0.026,0.462,3.188
4688.134,-0.208,0.451,3.279
4689.213,0.661,0.445,3.002
4690.293,0.620,0.453,2.983
4691.373,0.751,0.456,3.097
4692.454,0.881,0.460,3.189
4693.534,0.091,0.451,3.171
4694.615,0.890,0.416,3.032
4695.696,0.704,0.378,3.128
4696.778,0.956,0.368,3.161
4697.859,1.022,0.405,3.175
4698.941,0.491,0.445,2.984
4700.023,0.357,0.465,2.782
4701.106,1.222,0.471,2.856
4702.188,0.763,0.474,2.732
4703.271,0.501,0.471,2.952
4704.354,0.332,0.465,2.825
4705.437,0.371,0.465,2.816
4706.521,0.739,0.469,2.998
4707.605,-0.259,0.466,3.002
4708.689,0.292,0.464,3.235
4709.773,0.476,0.488,3.201
4710.858,0.338,0.487,3.310
4711.943,0.474,0.469,3.207
4713.028,0.666,0.465,3.238
4714.113,0.513,0.475,3.161
4715.199,0.967,0.466,2.953
4716.285,0.042,0.471,3.069
4717.371,-0.101,0.471,2.965
4718.457,0.550,0.458,3.088
4719.544,0.025,0.450,3.100
4720.630,0.631,0.461,3.165
4721.718,0.857,0.479,3.131
4722.805,0.694,0.465,3.030
4723.892,0.984,0.468,3.040
4724.980,1.043,0.474,2.962
4726.068,0.108,0.466,3.125
4727.157,0.717,0.456,3.112
4728.245,1.154,0.472,3.012
4729.334,0.793,0.475,3.212
4730.423,0.217,0.466,3.540
4731.513,0.142,0.470,3.309
4732.602,0.513,0.476,3.071
4733.692,0.196,0.468,3.119
4734.782,-0.533,0.471,3.369
4735.872,0.253,0.476,3.250
4736.963,0.776,0.470,3.167
4738.054,0.352,0.457,3.434
4739.145,0.390,0.457,3.512
4740.236,0.580,0.466,3.325
4741.328,0.203,0.454,3.619
4742.420,0.531,0.459,3.752
4743.512,1.340,0.464,3.655
4744.604,1.205,0.456,3.814
4745.697,-0.026,0.457,3.817
4746.790,0.764,0.478,3.539
4747.883,1.091,0.488,3.170
4748.976,0.616,0.489,3.298
4750.070,0.336,0.477,3.150
4751.164,0.440,0.481,3.123
4752.258,0.403,0.489,3.128
4753.352,0.751,0.475,3.300
4754.447,1.319,0.461,3.321
4755.542,1.104,0.459,3.174
4756.637,1.216,0.477,2.955
4757.732,1.009,0.481,2.830
4758.828,-0.360,0.477,2.885
4759.924,1.110,0.480,2.942
4761.020,0.760,0.473,2.872
4762.116,0.809,0.467,2.875
4763.213,0.865,0.465,2.772
4764.310,0.541,0.483,2.656
4765.407,0.720,0.494,2.735
4766.504,0.891,0.480,2.856
4767.602,0.043,0.476,2.728
4768.700,0.504,0.500,2.684
4769.798,0.379,0.504,2.830
4770.897,-0.372,0.502,2.886
4771.995,0.347,0.497,2.895
4773.094,0.277,0.483,2.878
4774.193,0.542,0.474,2.872
4775.293,0.275,0.481,2.833
4776.392,0.263,0.485,2.879
4777.492,0.447,0.493,2.956
4778.593,0.096,0.503,3.019
4779.693,0.742,0.511,3.158
4780.794,0.306,0.516,3.208
4781.895,0.292,0.510,3.144
4782.996,0.634,0.496,2.972
4784.097,0.490,0.505,2.923
4785.199,-0.033,0.519,2.920
4786.301,0.521,0.512,2.876
4787.403,0.634,0.512,2.821
4788.506,0.362,0.520,2.792
4789.608,0.085,0.517,2.915
4790.711,0.220,0.514,2.850
4791.815,0.602,0.522,2.861
4792.918,-0.005,0.530,2.921
4794.022,0.197,0.519,2.888
4795.126,0.242,0.529,2.977
4796.230,0.558,0.519,2.952
4797.334,0.986,0.511,2.938
4798.439,0.402,0.514,2.893
4799.544,-0.445,0.516,3.008
4800.650,0.750,0.517,2.970
4801.755,0.139,0.525,2.892
4802.861,-0.103,0.521,2.895
4803.967,0.811,0.522,2.906
4805.073,0.375,0.531,2.933
4806.180,0.110,0.535,2.981
4807.286,0.756,0.535,2.954
4808.393,0.629,0.535,2.894
4809.501,0.119,0.536,2.766
4810.608,0.094,0.540,2.837
4811.716,0.401,0.535,2.881
4812.824,0.211,0.527,2.972
4813.933,0.203,0.544,3.023
4815.041,0.327,0.551,3.077
4816.150,0.573,0.554,3.143
4817.259,0.845,0.541,3.409
4818.368,0.800,0.528,3.345
4819.478,0.254,0.530,3.310
4820.588,0.379,0.533,3.339
4821.698,-0.327,0.539,3.218
4822.808,0.042,0.523,3.416
4823.919,1.018,0.513,3.292
4825.030,0.116,0.511,3.235
4826.141,0.586,0.504,3.248
4827.252,0.387,0.503,3.238
4828.364,0.981,0.507,3.257
4829.476,1.625,0.501,3.383
4830.588,1.171,0.500,3.337
4831.700,0.243,0.496,3.128
4832.813,0.703,0.486,3.246
4833.926,0.035,0.494,3.516
4835.039,0.499,0.506,3.439
4836.153,0.461,0.506,3.468
4837.266,-0.299,0.495,3.298
4838.380,0.437,0.492,3.324
4839.494,0.882,0.505,3.443
4840.609,0.405,0.502,3.500
4841.724,-0.367,0.487,3.349
4842.839,0.281,0.478,3.365
4843.954,1.272,0.488,3.063
4845.069,0.120,0.489,3.144
4846.185,-0.297,0.475,3.030
4847.301,0.554,0.489,3.246
4848.417,0.645,0.481,3.027
4849.534,0.483,0.459,3.082
4850.651,0.410,0.446,2.946
4851.768,-0.035,0.448,3.098
4852.885,0.646,0.445,3.029
4854.003,1.153,0.428,3.178
4855.120,0.456,0.445,3.004
4856.238,0.300,0.433,2.820
4857.357,0.766,0.425,2.632
4858.475,0.383,0.440,2.557
4859.594,1.376,0.458,2.314
4860.713,0.849,0.455,2.569
4861.833,0.897,0.444,2.686
4862.952,0.893,0.433,2.766
4864.072,0.388,0.428,2.692
4865.192,0.458,0.436,2.703
4866.313,0.489,0.452,2.564
4867.433,0.367,0.457,2.754
4868.554,0.072,0.464,2.977
4869.675,0.013,0.472,3.017
4870.797,0.526,0.468,2.942
4871.918,1.193,0.453,2.736
4873.040,0.683,0.441,2.691
4874.162,-0.339,0.443,2.576
4875.285,-0.043,0.446,2.750
4876.408,0.777,0.445,2.838
4877.531,0.754,0.452,2.843
4878.654,0.126,0.452,2.965
4879.777,0.751,0.444,3.091
4880.901,0.802,0.456,3.102
4882.025,0.596,0.468,3.079
4883.149,0.345,0.461,3.096
4884.274,0.405,0.462,3.177
4885.399,0.998,0.466,3.109
4886.524,0.861,0.461,2.980
4887.649,0.549,0.465,2.958
4888.774,0.997,0.470,2.851
4889.900,0.968,0.473,2.802
4891.026,0.479,0.471,2.889
4892.153,0.993,0.464,2.865
4893.279,0.895,0.460,2.904
4894.406,0.362,0.470,2.938
4895.533,0.831,0.471,3.193
4896.661,1.005,0.480,3.123
4897.788,0.336,0.484,3.059
4898.916,0.199,0.485,3.118
4900.044,0.327,0.483,3.035
4901.173,0.105,0.468,3.080
4902.301,0.369,0.482,2.918
4903.430,0.537,0.486,2.936
4904.559,0.234,0.477,2.955
4905.689,0.143,0.468,2.862
4906.819,0.490,0.468,3.244
4907.949,1.116,0.471,3.146
4909.079,0.876,0.480,2.962
4910.209,0.193,0.472,3.098
4911.340,0.113,0.480,2.916
4912.471,0.665,0.494,2.868
4913.602,0.179,0.493,2.905
4914.734,0.217,0.502,3.022
4915.866,0.237,0.495,3.052
4916.998,0.259,0.490,3.239
4918.130,0.617,0.502,2.962
4919.263,1.013,0.505,2.940
4920.395,0.466,0.492,2.802
4921.528,0.710,0.510,2.567
4922.662,0.099,0.500,2.785
4923.795,0.015,0.486,2.914
4924.929,0.503,0.489,2.999
4926.063,-0.191,0.500,3.079
4927.198,0.769,0.498,2.901
4928.332,0.098,0.492,2.975
4929.467,0.282,0.506,3.003
4930.603,0.659,0.495,2.841
4931.738,0.212,0.480,2.955
4932.874,-0.101,0.482,2.958
4934.010,0.063,0.491,2.845
4935.146,0.453,0.479,2.693
4936.282,0.221,0.467,2.765
4937.419,0.287,0.471,2.903
4938.556,0.886,0.469,2.861
4939.693,0.604,0.456,2.743
4940.831,-0.618,0.451,2.885
4941.969,0.183,0.459,2.852
4943.107,0.613,0.455,3.200
4944.245,0.386,0.452,3.156
4945.384,0.257,0.457,2.970
4946.523,0.242,0.455,2.673
4947.662,0.264,0.446,2.996
4948.801,0.405,0.457,2.912
4949.941,0.762,0.431,3.122
4951.081,0.623,0.441,3.191
4952.221,0.099,0.451,3.099
4953.361,0.141,0.443,3.118
4954.502,0.014,0.440,3.413
4955.643,0.411,0.458,3.204
4956.784,0.516,0.444,3.139
4957.926,0.316,0.439,2.766
4959.067,0.113,0.448,2.810
4960.209,0.003,0.451,2.781
4961.352,0.257,0.444,2.987
4962.494,0.315,0.453,3.071
4963.637,0.522,0.458,3.309
4964.780,0.649,0.455,3.251
4965.923,0.549,0.456,3.307
4967.067,0.428,0.455,3.393
4968.211,0.037,0.449,3.341
4969.355,0.490,0.454,3.226
4970.499,0.800,0.441,3.220
4971.644,0.873,0.437,3.535
4972.789,1.032,0.446,3.674
4973.934,1.060,0.445,3.788
4975.079,0.404,0.432,3.893
4976.225,0.141,0.444,4.087
4977.371,0.301,0.451,4.207
4978.517,0.562,0.446,4.510
4979.664,0.522,0.447,4.611
4980.810,-0.075,0.458,4.911
4981.957,-0.653,0.464,5.233
4983.105,0.399,0.450,5.066
4984.252,0.552,0.443,5.044
4985.400,-0.068,0.446,5.095
4986.548,-0.080,0.455,5.020
4987.696,0.521,0.459,4.982
4988.845,0.054,0.458,4.533
4989.994,-0.438,0.463,4.528
4991.143,-0.197,0.464,4.415
4992.292,0.308,0.473,4.154
4993.442,0.528,0.475,4.077
4994.592,0.561,0.462,3.872
4995.742,0.611,0.451,3.720
4996.892,0.406,0.471,3.583
4998.043,0.905,0.464,3.439
4999.194,0.977,0.458,3.316
5000.345,0.362,0.456,3.219
5001.497,0.660,0.460,3.096
5002.649,0.972,0.470,3.048
5003.801,0.193,0.464,3.033
5004.953,0.511,0.459,3.173
5006.106,0.712,0.456,2.967
5007.258,0.269,0.459,2.856
5008.411,0.880,0.468,2.988
5009.565,0.557,0.473,2.837
5010.718,0.375,0.465,3.009
5011.872,0.358,0.467,2.946
5013.026,0.189,0.463,2.941
5014.181,-0.001,0.457,2.840
5015.336,0.315,0.466,2.759
5016.491,0.886,0.480,2.797
5017.646,0.475,0.466,2.865
5018.801,-0.253,0.459,2.928
5019.957,0.021,0.469,3.062
5021.113,0.934,0.472,2.920
5022.269,0.759,0.469,3.061
5023.426,0.552,0.472,2.877
5024.583,0.539,0.475,2.821
5025.740,0.403,0.479,2.806
5026.897,0.401,0.473,2.841
5028.055,0.475,0.472,2.826
5029.213,0.311,0.474,2.776
5030.371,1.009,0.472,2.796
5031.529,0.264,0.480,3.051
5032.688,0.434,0.476,3.083
5033.847,0.524,0.490,2.995
5035.006,0.132,0.484,3.072
5036.166,1.034,0.469,2.740
5037.325,0.413,0.474,2.703
5038.485,0.153,0.477,2.700
5039.646,0.667,0.472,2.790
5040.806,0.685,0.460,2.577
5041.967,0.065,0.462,2.598
5043.128,0.241,0.471,2.444
5044.289,0.355,0.468,2.760
5045.451,-0.199,0.463,2.867
5046.613,0.701,0.478,2.932
5047.775,1.272,0.462,3.016
5048.938,0.493,0.458,2.875
5050.100,0.409,0.465,2.699
5051.263,0.056,0.462,2.646
5052.426,0.859,0.465,2.668
5053.590,0.359,0.465,2.744
5054.754,-0.323,0.468,2.909
5055.918,0.152,0.470,2.903
5057.082,0.563,0.463,2.911
5058.247,0.829,0.455,2.803
5059.411,0.710,0.459,3.093
5060.577,0.668,0.457,2.926
5061.742,0.758,0.456,2.823
5062.908,0.978,0.469,2.974
5064.073,1.177,0.482,2.803
5065.240,0.193,0.473,2.965
5066.406,0.447,0.459,3.010
5067.573,0.378,0.462,2.973
5068.740,0.157,0.470,3.018
5069.907,0.393,0.469,3.096
5071.075,0.484,0.467,3.307
5072.242,0.512,0.473,3.246
5073.410,0.634,0.481,2.954
5074.579,0.431,0.466,2.786
5075.747,-0.055,0.466,2.769
5076.916,-0.142,0.480,2.947
5078.085,0.549,0.487,2.929
5079.255,0.378,0.486,2.713
5080.424,0.192,0.493,2.790
5081.594,0.674,0.485,2.964
5082.765,0.850,0.477,3.603
5083.935,0.257,0.478,4.039
5085.106,0.117,0.476,3.947
5086.277,0.763,0.464,4.209
5087.448,0.206,0.464,4.223
5088.620,0.935,0.471,3.950
5089.792,1.304,0.478,3.621
5090.964,0.388,0.489,3.330
5092.136,0.813,0.499,3.052
5093.309,0.782,0.499,2.937
5094.482,-0.145,0.489,3.016
5095.655,0.194,0.483,2.953
5096.828,0.758,0.475,2.897
5098.002,0.473,0.469,3.136
5099.176,0.442,0.474,3.080
5100.350,-0.008,0.487,3.153
5101.525,0.622,0.492,3.317
5102.700,0.468,0.502,3.217
5103.875,0.234,0.493,3.122
5105.050,0.637,0.486,2.917
5106.226,0.342,0.486,2.904
5107.402,-0.120,0.482,2.729
5108.578,-0.043,0.478,2.746
5109.754,0.528,0.483,2.691
5110.931,0.635,0.493,2.897
5112.108,0.182,0.492,2.828
5113.285,0.278,0.490,2.814
5114.463,0.265,0.493,2.818
5115.640,-0.036,0.479,2.907
5116.818,0.654,0.499,2.869
5117.997,1.017,0.505,2.848
5119.175,0.373,0.502,3.027
5120.354,0.458,0.511,3.010
5121.533,0.507,0.526,2.931
5122.713,0.934,0.520,2.807
5123.892,1.064,0.525,2.633
5125.072,0.638,0.528,2.684
5126.253,0.327,0.530,2.572
5127.433,0.855,0.531,2.742
5128.614,0.830,0.529,2.691
5129.795,0.297,0.525,2.649
5130.976,0.133,0.536,2.715
5132.158,0.043,0.535,2.832
5133.340,0.075,0.529,2.882
5134.522,0.870,0.536,2.963
5135.704,0.374,0.547,2.997
5136.887,0.621,0.534,3.007
5138.070,1.110,0.541,2.793
5139.253,0.769,0.537,2.835
5140.437,0.274,0.537,2.864
5141.620,1.229,0.545,2.686
5142.804,0.932,0.549,2.926
5143.989,0.384,0.539,2.918
5145.173,0.233,0.540,2.853
5146.358,0.317,0.533,3.141
5147.543,0.392,0.530,2.973
5148.729,0.393,0.537,3.168
5149.914,-0.108,0.547,3.178
5151.100,0.396,0.554,3.346
5152.286,0.347,0.542,3.446
5153.473,0.394,0.532,3.527
5154.660,0.762,0.532,3.562
5155.847,0.016,0.530,3.828
5157.034,0.920,0.522,3.787
5158.222,0.158,0.522,3.354
5159.410,-0.077,0.527,3.110
5160.598,0.458,0.524,3.176
5161.786,0.653,0.525,2.832
5162.975,0.630,0.529,3.005
5164.164,1.061,0.532,2.795
5165.353,0.532,0.544,2.747
5166.542,0.555,0.548,2.603
5167.732,0.588,0.541,2.387
5168.922,0.162,0.532,2.407
5170.113,0.677,0.530,2.351
5171.303,1.216,0.531,2.388
5172.494,0.777,0.516,2.276
5173.685,0.584,0.520,2.221
5174.877,0.195,0.514,2.258
5176.068,-0.171,0.508,2.611
5177.260,1.030,0.511,2.755
