Wavelength,Flux,BestFit,SkyFlux
4297.343,2.046,1.602,3.738
4298.332,1.736,1.647,3.688
4299.322,1.637,1.587,3.915
4300.312,1.987,1.542,3.664
4301.303,0.836,1.536,3.627
4302.293,1.802,1.526,3.250
4303.284,1.909,1.503,3.130
4304.275,1.221,1.511,3.289
4305.266,1.114,1.504,3.317
4306.258,1.688,1.506,3.283
4307.249,1.293,1.512,3.580
4308.241,0.529,1.496,3.878
4309.233,1.928,1.474,3.962
4310.226,2.700,1.528,3.776
4311.218,2.042,1.471,3.781
4312.211,1.264,1.422,3.944
4313.204,1.242,1.383,4.314
4314.197,1.819,1.325,5.064
4315.191,2.498,1.287,5.136
4316.184,2.054,1.306,5.443
4317.178,1.554,1.399,5.091
4318.173,2.102,1.400,4.839
4319.167,2.408,1.352,5.119
4320.162,1.790,1.336,5.122
4321.157,1.470,1.332,5.171
4322.152,1.856,1.299,4.913
4323.147,1.888,1.242,4.326
4324.143,1.299,1.285,3.828
4325.138,1.519,1.306,3.779
4326.134,1.178,1.269,4.008
4327.131,1.130,1.287,4.311
4328.127,1.295,1.254,3.757
4329.124,1.790,1.306,3.870
4330.121,1.962,1.279,3.826
4331.118,0.669,1.244,3.981
4332.115,1.167,1.267,3.943
4333.113,1.421,1.264,4.277
4334.111,1.332,1.236,4.154
4335.109,1.318,1.235,4.074
4336.107,1.638,1.247,4.078
4337.106,2.059,1.243,4.016
4338.104,1.090,1.226,3.936
4339.103,1.251,1.215,3.871
4340.103,1.875,1.198,3.727
4341.102,1.821,1.214,3.582
4342.102,1.441,1.201,3.665
4343.102,1.816,1.173,4.020
4344.102,0.535,1.178,4.427
4345.102,1.714,1.222,4.395
4346.103,1.792,1.255,4.244
4347.104,0.888,1.249,4.686
4348.105,1.291,1.220,4.711
4349.106,2.099,1.209,5.071
4350.108,2.138,1.200,4.795
4351.109,0.697,1.157,4.343
4352.111,0.630,1.157,4.057
4353.114,1.447,1.176,3.920
4354.116,1.232,1.157,4.103
4355.119,0.785,1.126,4.384
4356.122,1.512,1.114,5.658
4357.125,1.987,1.101,10.316
4358.128,1.531,1.042,18.842
4359.132,0.671,1.049,24.387
4360.136,1.144,1.106,20.604
4361.140,3.687,1.153,13.704
4362.144,2.348,1.151,8.515
4363.149,1.140,1.132,6.260
4364.153,1.002,1.179,5.232
4365.158,1.945,1.104,4.869
4366.164,2.679,1.112,4.593
4367.169,1.132,1.206,4.637
4368.175,1.562,1.239,4.539
4369.181,0.458,1.159,4.486
4370.187,0.034,1.182,4.386
4371.193,1.158,1.195,4.084
4372.200,2.056,1.197,4.149
4373.207,1.416,1.198,4.455
4374.214,1.804,1.192,4.627
4375.221,1.264,1.173,4.932
4376.229,1.321,1.166,4.976
4377.236,1.597,1.187,4.958
4378.244,1.232,1.175,4.950
4379.253,1.515,1.151,4.822
4380.261,1.304,1.141,4.490
4381.270,1.398,1.132,4.423
4382.279,1.378,1.133,4.332
4383.288,1.284,1.106,3.888
4384.297,1.471,1.125,3.532
4385.307,1.624,1.180,3.622
4386.317,1.088,1.231,3.769
4387.327,1.549,1.251,3.760
4388.337,1.761,1.212,3.885
4389.348,1.098,1.224,3.975
4390.359,0.908,1.263,4.073
4391.370,2.473,1.257,3.837
4392.381,1.598,1.218,3.980
4393.392,1.204,1.223,4.297
4394.404,1.196,1.234,4.184
4395.416,1.484,1.204,4.212
4396.428,1.858,1.203,4.040
4397.441,1.186,1.214,4.491
4398.453,1.086,1.238,4.283
4399.466,1.162,1.302,4.091
4400.479,1.554,1.294,4.276
4401.493,1.954,1.279,4.629
4402.506,1.720,1.284,4.662
4403.520,1.005,1.281,5.079
4404.534,1.663,1.283,5.218
4405.549,2.322,1.323,5.206
4406.563,1.708,1.330,5.367
4407.578,1.081,1.334,5.650
4408.593,1.579,1.341,5.751
4409.608,1.796,1.358,5.700
4410.624,2.656,1.405,5.176
4411.639,1.529,1.468,5.368
4412.655,0.019,1.454,6.008
4413.671,0.509,1.433,5.688
4414.688,2.163,1.431,5.505
4415.704,1.249,1.469,5.521
4416.721,1.832,1.498,5.752
4417.738,1.722,1.451,5.560
4418.756,1.117,1.436,5.436
4419.773,1.173,1.483,5.448
4420.791,1.449,1.476,5.730
4421.809,0.278,1.471,5.850
4422.827,1.678,1.493,5.312
4423.846,2.430,1.480,4.833
4424.865,1.795,1.481,4.953
4425.884,1.230,1.463,5.278
4426.903,1.676,1.443,5.346
4427.922,1.961,1.440,5.060
4428.942,2.110,1.436,5.052
4429.962,2.275,1.406,4.854
4430.982,2.026,1.394,4.677
4432.003,1.589,1.426,4.709
4433.023,1.393,1.407,4.796
4434.044,1.289,1.386,4.815
4435.065,1.687,1.400,4.514
4436.086,2.252,1.404,4.356
4437.108,2.495,1.393,4.516
4438.130,2.103,1.369,4.878
4439.152,1.649,1.373,4.963
4440.174,2.086,1.383,5.293
4441.197,0.828,1.367,4.984
4442.219,0.920,1.327,4.670
4443.242,1.455,1.298,4.287
4444.266,1.455,1.296,4.225
4445.289,1.196,1.263,4.578
4446.313,1.210,1.256,4.712
4447.337,1.331,1.276,4.807
4448.361,1.543,1.242,4.552
4449.385,1.802,1.224,4.370
4450.410,2.046,1.252,4.246
4451.435,1.698,1.268,4.420
4452.460,0.277,1.236,4.440
4453.485,0.975,1.195,4.176
4454.511,1.172,1.205,3.906
4455.536,1.030,1.204,3.780
4456.562,0.979,1.125,3.750
4457.589,1.143,1.093,3.839
4458.615,1.730,1.133,4.043
4459.642,0.994,1.156,3.911
4460.669,0.833,1.115,3.854
4461.696,0.925,1.171,3.806
4462.724,0.601,1.133,4.075
4463.751,0.503,1.080,3.953
4464.779,1.748,1.062,3.745
4465.808,0.888,1.060,3.944
4466.836,1.063,1.055,4.279
4467.865,1.091,1.081,3.959
4468.893,0.583,1.119,4.250
4469.923,0.617,1.077,3.963
4470.952,1.228,1.030,3.807
4471.982,1.393,1.053,3.699
4473.011,1.721,1.103,3.794
4474.041,1.063,1.101,4.231
4475.072,0.562,1.079,4.364
4476.102,1.106,1.079,4.416
4477.133,0.109,1.094,4.401
4478.164,0.060,1.084,4.308
4479.195,0.712,1.041,4.171
4480.227,1.437,1.041,3.873
4481.259,1.709,1.056,3.799
4482.290,1.342,1.049,3.849
4483.323,0.886,1.059,4.243
4484.355,1.325,1.066,4.324
4485.388,0.683,1.009,4.611
4486.421,0.644,1.015,4.675
4487.454,1.322,0.984,4.328
4488.487,1.339,0.999,4.134
4489.521,0.872,1.027,4.084
4490.555,0.685,1.041,4.025
4491.589,0.854,1.072,3.877
4492.623,0.894,1.048,4.574
4493.658,1.193,1.032,4.603
4494.693,1.721,1.027,4.482
4495.728,1.023,1.039,4.423
4496.763,1.308,1.054,4.524
4497.799,1.459,1.056,4.611
4498.834,1.058,1.100,4.588
4499.870,0.819,1.088,4.564
4500.907,1.258,1.058,4.482
4501.943,1.565,1.064,4.258
4502.980,1.703,1.094,4.362
4504.017,1.569,1.094,4.546
4505.054,1.414,1.082,4.488
4506.091,1.788,1.091,4.348
4507.129,2.206,1.108,4.331
4508.167,0.994,1.110,4.535
4509.205,1.062,1.109,4.665
4510.244,1.152,1.129,4.524
4511.282,1.461,1.117,4.355
4512.321,1.783,1.110,4.400
4513.360,1.415,1.142,4.475
4514.400,0.814,1.162,4.281
4515.439,1.796,1.169,4.407
4516.479,1.195,1.203,4.378
4517.519,0.803,1.181,4.440
4518.559,0.817,1.190,4.295
4519.600,0.558,1.191,4.322
4520.641,1.804,1.188,4.429
4521.682,1.193,1.215,4.479
4522.723,1.782,1.269,4.391
4523.765,1.877,1.272,4.386
4524.806,1.521,1.220,4.632
4525.848,1.931,1.186,4.422
4526.891,1.485,1.213,4.058
4527.933,1.427,1.245,4.264
4528.976,1.765,1.192,4.495
4530.019,1.490,1.144,4.555
4531.062,1.393,1.120,4.756
4532.105,2.217,1.129,5.097
4533.149,1.891,1.133,5.223
4534.193,1.232,1.130,5.254
4535.237,1.574,1.154,4.663
4536.282,1.391,1.147,4.950
4537.326,1.303,1.157,4.825
4538.371,2.028,1.164,5.141
4539.416,0.797,1.137,5.075
4540.462,0.931,1.111,5.307
4541.507,1.538,1.143,4.720
4542.553,1.312,1.131,4.908
4543.599,1.095,1.107,5.019
4544.645,1.594,1.133,5.460
4545.692,0.922,1.117,5.145
4546.739,1.599,1.071,5.221
4547.786,0.859,1.099,5.284
4548.833,0.878,1.013,5.040
4549.881,1.395,1.046,4.524
4550.928,0.841,1.122,4.600
4551.976,1.360,1.138,4.500
4553.025,1.011,1.105,4.760
4554.073,1.243,1.105,4.625
4555.122,1.130,1.101,4.441
4556.171,0.949,1.088,3.954
4557.220,1.344,1.114,4.102
4558.270,0.676,1.133,4.367
4559.319,0.643,1.111,4.655
4560.369,1.644,1.087,4.648
4561.419,1.108,1.085,4.467
4562.470,0.282,1.103,4.246
4563.520,1.466,1.046,4.279
4564.571,1.867,1.027,4.204
4565.623,2.638,1.088,3.928
4566.674,1.151,1.102,4.095
4567.726,1.031,1.092,4.075
4568.777,1.801,1.089,4.122
4569.830,0.842,1.084,4.394
4570.882,1.112,1.096,3.955
4571.935,0.409,1.108,4.145
4572.987,0.722,1.080,3.895
4574.040,1.743,1.077,4.098
4575.094,1.866,1.079,4.099
4576.147,0.807,1.080,4.095
4577.201,0.892,1.061,4.238
4578.255,1.387,1.054,4.469
4579.310,0.606,1.098,4.457
4580.364,0.947,1.058,4.528
4581.419,1.695,0.996,4.645
4582.474,0.789,1.030,4.635
4583.529,0.853,1.061,4.623
4584.585,1.220,1.026,4.441
4585.640,0.934,1.003,4.304
4586.696,1.015,0.997,4.192
4587.753,1.432,1.018,4.292
4588.809,1.431,1.054,4.160
4589.866,1.429,1.050,4.418
4590.923,-0.006,1.029,4.407
4591.980,0.507,1.052,4.164
4593.038,0.929,0.996,4.197
4594.095,0.643,0.982,4.104
4595.153,0.871,1.029,4.175
4596.211,0.632,1.073,4.187
4597.270,1.085,1.072,3.892
4598.329,1.058,1.050,4.103
4599.387,1.501,1.037,4.001
4600.447,1.439,1.050,4.045
4601.506,0.062,1.030,3.922
4602.566,0.876,1.023,3.679
4603.626,1.401,1.042,3.659
4604.686,1.046,1.031,3.954
4605.746,1.174,1.029,3.773
4606.807,1.302,1.054,3.887
4607.868,0.613,1.012,3.969
4608.929,1.175,1.029,4.518
4609.990,0.952,1.108,4.247
4611.052,1.132,1.071,4.444
4612.114,0.854,1.052,4.295
4613.176,0.611,1.088,4.015
4614.238,1.137,1.072,4.076
4615.301,0.237,1.026,3.993
4616.364,-0.018,1.029,4.006
4617.427,0.915,1.078,4.163
4618.490,0.976,1.043,3.887
4619.553,0.629,1.040,3.791
4620.617,1.257,1.070,3.935
4621.681,0.610,1.071,3.602
4622.746,0.298,1.053,4.162
4623.810,0.872,1.083,4.041
4624.875,1.289,1.093,4.009
4625.940,1.241,1.089,3.953
4627.005,1.413,1.090,4.068
4628.071,1.945,1.085,4.261
4629.137,1.502,1.058,4.009
4630.203,0.836,1.030,3.884
4631.269,0.824,1.069,4.036
4632.335,0.645,1.095,4.136
4633.402,-0.083,1.088,4.160
4634.469,1.266,1.092,4.049
4635.536,1.884,1.085,3.927
4636.604,0.501,1.035,3.921
4637.672,0.630,1.098,4.003
4638.740,1.318,1.077,4.024
4639.808,0.064,1.069,3.784
4640.876,1.230,1.094,3.838
4641.945,0.548,1.102,4.165
4643.014,0.581,1.077,4.354
4644.083,1.109,1.081,4.130
4645.153,1.174,1.131,3.791
4646.222,0.965,1.145,3.913
4647.292,1.330,1.123,3.879
4648.363,1.244,1.113,3.652
4649.433,0.893,1.132,3.780
4650.504,0.839,1.125,3.831
4651.575,0.997,1.071,4.037
4652.646,0.799,1.072,4.156
4653.717,0.375,1.092,4.121
4654.789,1.288,1.092,4.054
4655.861,1.415,1.107,4.182
4656.933,1.262,1.122,4.509
4658.006,1.320,1.119,4.510
4659.078,1.047,1.091,4.944
4660.151,0.580,1.083,5.417
4661.224,1.947,1.099,4.939
4662.298,2.133,1.083,5.383
4663.371,1.541,1.073,5.308
4664.445,0.989,1.102,5.246
4665.519,0.577,1.139,5.052
4666.594,0.991,1.165,5.128
4667.668,1.560,1.171,5.285
4668.743,1.107,1.166,5.505
4669.818,1.336,1.200,5.928
4670.894,1.634,1.161,5.653
4671.970,0.642,1.150,5.735
4673.045,1.389,1.156,5.676
4674.122,1.085,1.158,5.636
4675.198,1.099,1.181,5.536
4676.275,1.813,1.158,5.633
4677.351,2.008,1.172,5.428
4678.429,1.102,1.197,5.254
4679.506,1.190,1.206,4.870
4680.584,0.534,1.216,4.695
4681.661,1.034,1.248,4.795
4682.740,1.208,1.259,4.732
4683.818,1.010,1.271,4.651
4684.896,1.713,1.266,4.700
4685.975,1.566,1.289,4.580
4687.054,0.968,1.322,4.624
4688.134,0.953,1.289,4.542
4689.213,0.803,1.296,4.453
4690.293,0.753,1.350,4.670
4691.373,1.587,1.362,4.413
4692.454,1.878,1.363,4.298
4693.534,1.346,1.366,4.345
4694.615,1.193,1.338,4.375
4695.696,1.367,1.371,4.455
4696.778,1.275,1.389,4.439
4697.859,1.092,1.410,4.313
4698.941,1.901,1.428,4.055
4700.023,0.921,1.443,3.980
4701.106,0.446,1.473,4.106
4702.188,1.183,1.484,3.962
4703.271,1.906,1.495,3.902
4704.354,1.708,1.515,4.002
4705.437,1.911,1.516,4.092
4706.521,0.728,1.500,4.270
4707.605,0.949,1.510,4.347
4708.689,1.515,1.541,4.403
4709.773,1.655,1.596,4.269
4710.858,1.999,1.628,4.269
4711.943,1.924,1.638,4.295
4713.028,2.050,1.633,4.233
4714.113,1.946,1.626,4.232
4715.199,1.461,1.673,4.269
4716.285,1.191,1.688,4.089
4717.371,1.657,1.683,4.203
4718.457,1.975,1.665,4.394
4719.544,1.862,1.664,4.349
4720.630,1.570,1.722,4.275
4721.718,1.631,1.758,4.068
4722.805,2.241,1.759,4.266
4723.892,2.681,1.747,4.236
4724.980,1.783,1.766,4.206
4726.068,2.043,1.795,4.233
4727.157,1.442,1.772,4.187
4728.245,1.492,1.763,4.286
4729.334,2.170,1.756,4.483
4730.423,1.892,1.767,4.503
4731.513,2.453,1.789,4.479
4732.602,2.333,1.805,4.228
4733.692,1.732,1.800,4.100
4734.782,1.634,1.743,4.407
4735.872,1.887,1.681,4.605
4736.963,1.605,1.730,4.661
4738.054,1.344,1.823,4.775
4739.145,2.001,1.856,5.055
4740.236,2.753,1.833,5.329
4741.328,2.613,1.839,5.106
4742.420,1.951,1.821,5.030
4743.512,1.737,1.796,5.169
4744.604,1.598,1.781,5.420
4745.697,2.552,1.785,5.104
4746.790,2.042,1.806,4.390
4747.883,1.429,1.815,4.393
4748.976,2.134,1.839,4.290
4750.070,2.594,1.821,4.052
4751.164,0.237,1.808,4.397
4752.258,1.969,1.806,4.391
4753.352,2.107,1.768,4.787
4754.447,1.431,1.787,4.889
4755.542,1.676,1.781,4.260
4756.637,1.933,1.768,4.259
4757.732,1.756,1.764,3.718
4758.828,2.423,1.751,3.747
4759.924,1.906,1.714,3.848
4761.020,1.783,1.676,3.772
4762.116,1.841,1.565,3.805
4763.213,0.879,1.532,3.747
4764.310,2.366,1.557,3.538
4765.407,1.028,1.581,3.718
4766.504,0.752,1.601,3.730
4767.602,1.205,1.561,3.582
4768.700,1.571,1.546,3.568
4769.798,2.109,1.464,3.569
4770.897,1.399,1.405,3.644
4771.995,1.896,1.436,3.783
4773.094,1.896,1.474,3.720
4774.193,1.313,1.472,3.856
4775.293,1.105,1.461,3.834
4776.392,1.674,1.434,3.918
4777.492,1.989,1.430,3.882
4778.593,1.470,1.425,3.973
4779.693,0.682,1.362,4.204
4780.794,0.973,1.369,4.221
4781.895,1.691,1.391,4.060
4782.996,1.183,1.376,3.920
4784.097,0.929,1.360,3.844
4785.199,1.330,1.359,3.764
4786.301,1.486,1.330,3.663
4787.403,1.071,1.281,3.927
4788.506,0.890,1.282,3.798
4789.608,1.534,1.279,3.722
4790.711,1.406,1.278,3.803
4791.815,1.313,1.268,3.880
4792.918,1.062,1.216,4.093
4794.022,0.871,1.223,4.086
4795.126,1.290,1.272,3.979
4796.230,1.963,1.230,4.007
4797.334,1.047,1.174,4.080
4798.439,1.937,1.182,3.881
4799.544,1.697,1.203,3.977
4800.650,1.010,1.196,3.940
4801.755,0.772,1.121,4.013
4802.861,0.692,1.112,3.981
4803.967,1.710,1.151,3.874
4805.073,0.966,1.160,4.077
4806.180,1.083,1.139,3.955
4807.286,1.337,1.169,3.814
4808.393,0.995,1.147,3.994
4809.501,0.898,1.094,4.067
4810.608,0.934,1.092,4.116
4811.716,1.835,1.130,4.047
4812.824,1.057,1.124,4.022
4813.933,0.459,1.144,4.163
4815.041,1.175,1.100,4.252
4816.150,1.596,1.141,4.486
4817.259,1.241,1.169,4.583
4818.368,1.113,1.130,4.593
4819.478,1.376,1.136,4.898
4820.588,1.423,1.111,4.965
4821.698,1.026,1.151,5.219
4822.808,0.714,1.129,5.244
4823.919,1.092,1.097,5.019
4825.030,1.818,1.107,4.788
4826.141,1.819,1.099,4.690
4827.252,0.805,1.111,4.701
4828.364,0.438,1.107,4.994
4829.476,1.949,1.083,4.921
4830.588,1.774,1.085,4.843
4831.700,1.012,1.105,4.788
4832.813,1.375,1.085,4.874
4833.926,1.324,1.070,5.203
4835.039,0.546,1.051,5.073
4836.153,0.685,1.060,4.917
4837.266,1.025,1.083,4.632
4838.380,1.384,1.090,4.975
4839.494,1.310,1.070,4.964
4840.609,1.014,1.039,5.063
4841.724,0.767,1.052,5.129
4842.839,0.763,1.061,4.814
4843.954,1.441,1.040,4.717
4845.069,1.764,1.015,4.677
4846.185,1.408,1.031,4.553
4847.301,1.011,1.052,4.638
4848.417,0.791,1.078,4.637
4849.534,0.537,1.083,4.504
4850.651,0.940,1.074,4.145
4851.768,1.575,1.058,4.284
4852.885,1.062,1.032,4.539
4854.003,0.564,1.029,4.470
4855.120,0.874,1.054,4.211
4856.238,1.311,1.078,4.154
4857.357,1.741,1.050,3.614
4858.475,1.275,1.017,3.785
4859.594,0.975,1.060,3.737
4860.713,1.179,1.020,3.627
4861.833,1.595,1.044,3.960
4862.952,1.391,1.039,4.013
4864.072,-0.196,1.015,3.792
4865.192,1.861,1.021,3.735
4866.313,1.660,1.036,3.929
4867.433,0.755,1.020,4.043
4868.554,1.049,0.992,4.125
4869.675,0.893,1.035,4.200
4870.797,1.086,1.024,3.937
4871.918,1.292,0.966,3.993
4873.040,1.060,1.025,3.712
4874.162,0.634,1.029,3.745
4875.285,0.892,1.009,3.683
4876.408,1.679,0.999,3.953
4877.531,0.255,0.986,3.944
4878.654,1.150,0.973,4.127
4879.777,1.401,0.981,4.397
4880.901,0.840,0.942,4.435
4882.025,0.858,0.925,4.546
4883.149,1.452,0.934,4.485
4884.274,0.900,0.961,4.505
4885.399,1.327,0.981,4.180
4886.524,1.333,0.971,4.281
4887.649,1.001,0.973,4.330
4888.774,0.858,0.995,4.411
4889.900,0.969,0.959,4.194
4891.026,1.642,0.946,4.149
4892.153,1.171,0.989,4.261
4893.279,0.207,0.984,4.290
4894.406,0.238,0.965,4.268
4895.533,0.853,0.985,4.295
4896.661,0.576,0.964,4.452
4897.788,1.081,0.944,4.470
4898.916,1.349,0.953,4.135
4900.044,0.946,0.954,4.134
4901.173,0.752,0.985,4.091
4902.301,1.091,0.950,4.178
4903.430,1.346,0.988,3.975
4904.559,1.569,1.018,3.980
4905.689,0.735,0.991,4.195
4906.819,1.001,1.003,4.119
4907.949,1.223,0.979,4.240
4909.079,0.601,0.947,4.035
4910.209,0.459,0.980,4.135
4911.340,0.762,0.988,3.919
4912.471,0.643,0.950,4.151
4913.602,0.928,0.967,3.917
4914.734,1.473,0.955,4.201
4915.866,1.344,0.968,4.180
4916.998,0.539,0.963,4.321
4918.130,1.421,0.958,3.938
4919.263,1.324,0.967,3.902
4920.395,0.794,0.940,3.574
4921.528,0.747,0.841,3.605
4922.662,1.207,0.909,3.873
4923.795,1.518,0.926,4.118
4924.929,1.501,0.896,4.096
4926.063,1.600,0.898,3.951
4927.198,0.973,0.906,3.937
4928.332,0.787,0.906,3.916
4929.467,1.099,0.921,3.933
4930.603,0.640,0.923,3.754
4931.738,1.198,0.934,3.959
4932.874,0.837,0.952,3.865
4934.010,1.185,0.935,3.810
4935.146,1.619,0.929,3.634
4936.282,1.306,0.963,3.798
4937.419,0.981,0.929,4.053
4938.556,1.270,0.899,4.089
4939.693,1.120,0.923,4.076
4940.831,1.512,0.935,3.841
4941.969,1.469,0.958,3.967
4943.107,0.669,0.911,4.055
4944.245,0.659,0.945,4.202
4945.384,1.614,0.986,4.019
4946.523,1.296,0.953,3.782
4947.662,0.812,0.932,3.898
4948.801,0.916,0.950,3.985
4949.941,1.085,0.926,4.005
4951.081,0.697,0.948,3.946
4952.221,0.970,0.965,4.087
4953.361,0.673,0.936,4.452
4954.502,1.092,0.923,4.712
4955.643,0.881,0.913,4.453
4956.784,0.378,0.939,4.020
4957.926,1.608,0.935,3.760
4959.067,0.959,0.931,3.755
4960.209,1.453,0.933,3.875
4961.352,1.130,0.894,4.181
4962.494,0.972,0.896,4.234
4963.637,1.377,0.924,4.390
4964.780,0.878,0.916,4.533
4965.923,1.324,0.907,4.686
4967.067,0.740,0.924,4.896
4968.211,0.433,0.939,4.961
4969.355,0.897,0.935,4.787
4970.499,1.443,0.899,4.739
4971.644,1.428,0.902,4.885
4972.789,1.481,0.915,5.465
4973.934,0.484,0.912,5.551
4975.079,0.102,0.927,5.727
4976.225,1.114,0.945,5.993
4977.371,1.787,0.898,6.149
4978.517,0.513,0.907,6.530
4979.664,1.423,0.921,6.980
4980.810,1.237,0.899,7.272
4981.957,0.833,0.917,7.604
4983.105,1.207,0.957,7.533
4984.252,1.668,0.923,7.782
4985.400,1.034,0.942,7.776
4986.548,0.906,0.944,7.578
4987.696,0.814,0.903,7.608
4988.845,0.940,0.925,6.660
4989.994,1.302,0.915,6.341
4991.143,1.332,0.920,6.204
4992.292,0.838,0.908,6.023
4993.442,1.597,0.903,5.872
4994.592,0.959,0.933,5.673
4995.742,1.099,0.965,5.369
4996.892,1.374,0.939,5.147
4998.043,1.070,0.891,4.933
4999.194,1.311,0.917,4.522
5000.345,1.395,0.949,4.407
5001.497,0.931,0.943,4.342
5002.649,1.181,0.954,4.424
5003.801,1.367,0.918,4.332
5004.953,1.141,0.925,4.307
5006.106,1.489,0.930,4.294
5007.258,1.335,0.943,4.291
5008.411,1.208,0.973,4.169
5009.565,1.059,0.984,4.008
5010.718,0.887,0.983,4.106
5011.872,0.841,0.964,4.080
5013.026,1.016,0.966,3.845
5014.181,1.167,0.993,3.700
5015.336,0.805,1.017,3.742
5016.491,0.711,1.016,4.099
5017.646,0.936,1.030,4.036
5018.801,0.998,1.035,3.967
5019.957,0.740,1.020,4.127
5021.113,0.951,1.008,4.046
5022.269,1.527,1.018,4.132
5023.426,1.093,1.035,3.908
5024.583,1.078,1.018,3.839
5025.740,1.745,1.051,3.806
5026.897,1.120,1.044,3.715
5028.055,1.074,1.042,3.780
5029.213,1.583,1.072,3.864
5030.371,1.699,1.063,3.845
5031.529,1.389,1.053,3.950
5032.688,1.123,1.057,4.069
5033.847,1.093,1.006,3.996
5035.006,0.950,0.989,3.799
5036.166,1.114,1.028,3.628
5037.325,1.105,1.015,3.633
5038.485,1.593,1.038,3.578
5039.646,1.942,1.013,3.601
5040.806,0.587,0.987,3.324
5041.967,0.783,1.008,3.210
5043.128,0.845,1.038,3.504
5044.289,0.873,1.000,3.703
5045.451,1.183,0.961,3.755
5046.613,1.420,1.008,3.639
5047.775,1.153,1.040,3.698
5048.938,1.429,1.036,3.570
5050.100,0.694,1.038,3.526
5051.263,0.579,1.071,3.591
5052.426,0.958,1.078,3.351
5053.590,1.213,1.014,3.610
5054.754,1.484,1.016,3.715
5055.918,0.954,1.033,3.701
5057.082,0.807,1.030,3.619
5058.247,1.043,1.077,3.777
5059.411,0.886,1.073,3.932
5060.577,0.552,1.049,3.704
5061.742,0.952,1.020,3.713
5062.908,0.436,1.003,3.875
5064.073,0.905,1.023,3.928
5065.240,0.778,1.063,3.913
5066.406,0.677,1.038,4.003
5067.573,0.973,1.041,3.848
5068.740,0.488,1.036,4.150
5069.907,0.978,1.039,4.299
5071.075,1.243,1.054,4.585
5072.242,1.023,1.049,4.218
5073.410,0.773,1.098,3.756
5074.579,0.793,1.117,3.826
5075.747,0.857,1.116,3.762
5076.916,0.732,1.092,3.842
5078.085,0.563,1.075,3.897
5079.255,1.066,1.102,3.672
5080.424,1.216,1.077,3.599
5081.594,0.674,1.088,4.485
5082.765,0.822,1.085,4.977
5083.935,1.071,1.078,5.480
5085.106,0.618,1.100,5.626
5086.277,0.944,1.136,5.787
5087.448,1.103,1.117,5.849
5088.620,0.526,1.101,5.197
5089.792,0.730,1.123,4.707
5090.964,1.091,1.139,4.058
5092.136,1.281,1.121,4.137
5093.309,0.855,1.116,3.864
5094.482,0.368,1.153,3.957
5095.655,0.322,1.120,3.973
5096.828,0.413,1.126,4.082
5098.002,0.523,1.147,4.076
5099.176,0.520,1.140,4.129
5100.350,0.894,1.142,4.328
5101.525,1.011,1.144,4.399
5102.700,0.551,1.142,4.164
5103.875,0.366,1.157,3.918
5105.050,0.479,1.170,3.741
5106.226,0.803,1.182,3.631
5107.402,0.654,1.210,3.451
5108.578,0.566,1.185,3.346
5109.754,0.934,1.163,3.582
5110.931,1.019,1.195,3.655
5112.108,0.648,1.237,3.599
5113.285,0.574,1.238,3.599
5114.463,1.054,1.219,3.624
5115.640,0.969,1.232,3.824
5116.818,0.390,1.211,3.822
5117.997,0.932,1.225,3.768
5119.175,0.869,1.244,3.768
5120.354,0.484,1.240,3.889
5121.533,0.606,1.242,3.698
5122.713,0.633,1.216,3.618
5123.892,0.421,1.246,3.501
5125.072,0.801,1.271,3.301
5126.253,0.128,1.278,3.486
5127.433,0.100,1.276,3.218
5128.614,0.540,1.263,3.496
5129.795,0.991,1.262,3.479
5130.976,1.134,1.266,3.585
5132.158,0.897,1.305,3.700
5133.340,0.976,1.331,3.842
5134.522,0.898,1.318,3.779
5135.704,0.827,1.314,3.917
5136.887,0.699,1.339,4.100
5138.070,0.520,1.352,3.921
5139.253,0.664,1.333,3.741
5140.437,1.132,1.331,3.958
5141.620,1.056,1.351,3.890
5142.804,1.016,1.341,4.077
5143.989,0.908,1.336,3.876
5145.173,0.647,1.393,3.842
5146.358,0.845,1.427,4.138
5147.543,1.311,1.428,4.048
5148.729,1.266,1.430,4.219
5149.914,1.407,1.436,4.551
5151.100,1.271,1.417,4.948
5152.286,0.831,1.468,5.049
5153.473,1.214,1.484,5.193
5154.660,1.125,1.475,5.515
5155.847,1.168,1.491,5.618
5157.034,0.975,1.523,4.822
5158.222,1.358,1.514,4.563
5159.410,1.952,1.545,4.405
5160.598,0.960,1.558,4.156
5161.786,1.353,1.558,4.027
5162.975,1.867,1.589,4.005
5164.164,1.397,1.644,4.082
5165.353,0.993,1.632,3.796
5166.542,1.535,1.642,3.658
5167.732,1.908,1.652,3.322
5168.922,1.240,1.662,3.254
5170.113,1.344,1.684,3.277
5171.303,1.350,1.709,3.127
5172.494,1.181,1.714,3.157
5173.685,1.226,1.776,3.201
5174.877,1.333,1.790,3.298
5176.068,1.717,1.773,3.578
5177.260,1.721,1.779,3.929
5178.453,1.408,1.797,3.821
5179.645,1.253,1.796,3.974
5180.838,1.560,1.797,3.757
5182.031,1.934,1.858,3.573
5183.224,1.390,1.911,3.348
5184.418,1.661,1.915,3.127
5185.612,1.743,1.933,3.160
5186.806,1.717,1.968,3.535
5188.000,1.878,1.946,3.977
5189.195,1.767,1.952,4.204
5190.390,2.608,1.999,4.194
5191.585,2.321,2.045,3.744
